"","stat","locus","effect","df","Fvalue","pvalue"
"1868","lme4QTL, binomial probit","CM084267_1_51919009.1","treatment",1,2.56894848986422,0.110145020141844
"1869","lme4QTL, binomial probit","CM084267_1_51919009.1","generation * treatment",2,0.657405289128549,0.519018546090094
"1870","lme4QTL, binomial probit","CM084267_1_52092644.1","generation",2,2.4891128922691,0.0848791519185857
"1871","lme4QTL, binomial probit","CM084267_1_52092644.1","treatment",1,1.36150178435022,0.244303104652199
"1872","lme4QTL, binomial probit","CM084267_1_52092644.1","generation * treatment",2,0.517400960408439,0.596655352566891
"1873","lme4QTL, binomial probit","CM084267_1_52112064.1","generation",2,7.18186694757694,0.000913701551558008
"1874","lme4QTL, binomial probit","CM084267_1_52112064.1","treatment",1,2.25883986126095,0.134017943884606
"1875","lme4QTL, binomial probit","CM084267_1_52112064.1","generation * treatment",2,1.19473448185021,0.304373986189108
"1876","lme4QTL, binomial probit","CM084267_1_52591576.1","generation",2,1.9897851160404,0.138717355895757
"1877","lme4QTL, binomial probit","CM084267_1_52591576.1","treatment",1,0.855405523563472,0.35585045052702
"1878","lme4QTL, binomial probit","CM084267_1_52591576.1","generation * treatment",2,2.3624841225525,0.0961231490034435
"1879","lme4QTL, binomial probit","CM084267_1_52591726.1","generation",2,0.619803073569033,0.538811316078674
"1880","lme4QTL, binomial probit","CM084267_1_52591726.1","treatment",1,7.84728111089003,0.00545644300428817
"1881","lme4QTL, binomial probit","CM084267_1_52591726.1","generation * treatment",2,0.0472555377283627,0.953851481450468
"1882","lme4QTL, binomial probit","CM084267_1_52593725.1","generation",2,4.24493939207029,0.0153015121659526
"1883","lme4QTL, binomial probit","CM084267_1_52593725.1","treatment",1,2.60948755204517,0.107389663705092
"1884","lme4QTL, binomial probit","CM084267_1_52593725.1","generation * treatment",2,2.72315726549804,0.0674644379864081
"1885","lme4QTL, binomial probit","CM084267_1_52593733.1","generation",2,5.04138839421125,0.00708435048180629
"1886","lme4QTL, binomial probit","CM084267_1_52593733.1","treatment",1,3.71574190174136,0.054946668348698
"1887","lme4QTL, binomial probit","CM084267_1_52593733.1","generation * treatment",2,2.05853516355717,0.129632082853313
"1888","lme4QTL, binomial probit","CM084267_1_52593751.1","generation",2,6.65040937863064,0.0015149732067178
"1889","lme4QTL, binomial probit","CM084267_1_52593751.1","treatment",1,2.14983077528145,0.143744979583024
"1890","lme4QTL, binomial probit","CM084267_1_52593751.1","generation * treatment",2,1.68454403510437,0.187465801215068
"1891","lme4QTL, binomial probit","CM084268_1_42009.1","generation",2,0.261168416186993,0.770344820437607
"1892","lme4QTL, binomial probit","CM084268_1_42009.1","treatment",1,4.59866578813091,0.0328862746723022
"1893","lme4QTL, binomial probit","CM084268_1_42009.1","generation * treatment",2,0.0369377765970911,0.963740951660322
"1894","lme4QTL, binomial probit","CM084268_1_42211.1","generation",2,0.316862159497755,0.728700658710854
"1895","lme4QTL, binomial probit","CM084268_1_42211.1","treatment",1,1.01654011567902,0.314240480331267
"1896","lme4QTL, binomial probit","CM084268_1_42211.1","generation * treatment",2,0.127163501729533,0.880642196345689
"1897","lme4QTL, binomial probit","CM084268_1_43541.1","generation",2,0.0458690318859224,0.955174464431538
"1898","lme4QTL, binomial probit","CM084268_1_43541.1","treatment",1,5.4922237141934,0.019824256501508
"1899","lme4QTL, binomial probit","CM084268_1_43541.1","generation * treatment",2,1.0988496021589,0.33473438747141
"1900","lme4QTL, binomial probit","CM084268_1_45613.1","generation",2,0.504503871664864,0.604371023137424
"1901","lme4QTL, binomial probit","CM084268_1_45613.1","treatment",1,0.0876308816469243,0.767437598084407
"1902","lme4QTL, binomial probit","CM084268_1_45613.1","generation * treatment",2,0.394424312216814,0.6744542978025
"1903","lme4QTL, binomial probit","CM084268_1_45628.1","generation",2,2.41473773746764,0.0913119560661751
"1904","lme4QTL, binomial probit","CM084268_1_45628.1","treatment",1,0.150208390874243,0.698640513505885
"1905","lme4QTL, binomial probit","CM084268_1_45628.1","generation * treatment",2,0.701074804671182,0.496949254557628
"1906","lme4QTL, binomial probit","CM084268_1_46422.1","generation",2,5.38989920858119,0.00506469949877974
"1907","lme4QTL, binomial probit","CM084268_1_46422.1","treatment",1,0.707999298179612,0.400850659326837
"1908","lme4QTL, binomial probit","CM084268_1_46422.1","generation * treatment",2,5.52695641191,0.00443951417912158
"1909","lme4QTL, binomial probit","CM084268_1_50315.1","generation",2,2.00386392140359,0.136806033527708
"1910","lme4QTL, binomial probit","CM084268_1_50315.1","treatment",1,0.0408443319506553,0.839990329115994
"1911","lme4QTL, binomial probit","CM084268_1_50315.1","generation * treatment",2,0.0864495846938838,0.917207070891183
"1912","lme4QTL, binomial probit","CM084268_1_82245.1","generation",2,0.591747859561683,0.554072637901235
"1913","lme4QTL, binomial probit","CM084268_1_82245.1","treatment",1,4.89813319056458,0.0277190065372653
"1914","lme4QTL, binomial probit","CM084268_1_82245.1","generation * treatment",2,0.356179618324046,0.700674172028063
"1915","lme4QTL, binomial probit","CM084268_1_275067.1","generation",2,4.90893369019693,0.00804983668835419
"1916","lme4QTL, binomial probit","CM084268_1_275067.1","treatment",1,0.992491353887888,0.320022924359317
"1917","lme4QTL, binomial probit","CM084268_1_275067.1","generation * treatment",2,2.86385766497897,0.0587765125890571
"1918","lme4QTL, binomial probit","CM084268_1_276378.1","generation",2,4.56937593096702,0.011175623350695
"1919","lme4QTL, binomial probit","CM084268_1_276378.1","treatment",1,2.08550889809897,0.149857760071073
"1920","lme4QTL, binomial probit","CM084268_1_276378.1","generation * treatment",2,2.84611626693795,0.0598066960984164
"1921","lme4QTL, binomial probit","CM084268_1_276460.1","generation",2,0.430817885261235,0.650421641132057
"1922","lme4QTL, binomial probit","CM084268_1_276460.1","treatment",1,2.62977919806451,0.106039124538625
"1923","lme4QTL, binomial probit","CM084268_1_276460.1","generation * treatment",2,0.10948306685607,0.89633696483189
"1924","lme4QTL, binomial probit","CM084268_1_298786.1","generation",2,1.70595264723445,0.183543621365569
"1925","lme4QTL, binomial probit","CM084268_1_298786.1","treatment",1,0.629836097475677,0.428109770451569
"1926","lme4QTL, binomial probit","CM084268_1_298786.1","generation * treatment",2,0.551693427129027,0.576619113343847
"1927","lme4QTL, binomial probit","CM084268_1_298790.1","generation",2,0.432801800004092,0.649136630203376
"1928","lme4QTL, binomial probit","CM084268_1_298790.1","treatment",1,0.256759593850901,0.612767171610388
"1929","lme4QTL, binomial probit","CM084268_1_298790.1","generation * treatment",2,3.43948859466899,0.0334882684963073
"1930","lme4QTL, binomial probit","CM084268_1_298828.1","generation",2,1.35749280414418,0.259049029776698
"1931","lme4QTL, binomial probit","CM084268_1_298828.1","treatment",1,0.263390898726259,0.608218195695378
"1932","lme4QTL, binomial probit","CM084268_1_298828.1","generation * treatment",2,0.814334680206678,0.444014781383434
"1933","lme4QTL, binomial probit","CM084268_1_1326515.1","generation",2,1.56279449470488,0.211432195407366
"1934","lme4QTL, binomial probit","CM084268_1_1326515.1","treatment",1,0.102114725551745,0.749552690592524
"1935","lme4QTL, binomial probit","CM084268_1_1326515.1","generation * treatment",2,0.388975068558928,0.678128943995669
"1936","lme4QTL, binomial probit","CM084268_1_1326519.1","generation",2,5.10571392637722,0.0066584337499082
"1937","lme4QTL, binomial probit","CM084268_1_1326519.1","treatment",1,0.264483801814503,0.60747544311132
"1938","lme4QTL, binomial probit","CM084268_1_1326519.1","generation * treatment",2,1.35758848472279,0.259024490839094
"1939","lme4QTL, binomial probit","CM084268_1_1326636.1","generation",2,8.33397636507609,0.000307286176717903
"1940","lme4QTL, binomial probit","CM084268_1_1326636.1","treatment",1,1.97577221790282,0.160981916242725
"1941","lme4QTL, binomial probit","CM084268_1_1326636.1","generation * treatment",2,0.31960972002341,0.726705935923964
"1942","lme4QTL, binomial probit","CM084268_1_1326643.1","generation",2,0.080804436321299,0.922396271389641
"1943","lme4QTL, binomial probit","CM084268_1_1326643.1","treatment",1,7.28560866165166,0.00738781481408229
"1944","lme4QTL, binomial probit","CM084268_1_1326643.1","generation * treatment",2,1.36296848534556,0.25764845766851
"1945","lme4QTL, binomial probit","CM084268_1_1508049.1","generation",2,4.59815842426532,0.0108687775733037
"1946","lme4QTL, binomial probit","CM084268_1_1508049.1","treatment",1,0.639663306001792,0.424533235921642
"1947","lme4QTL, binomial probit","CM084268_1_1508049.1","generation * treatment",2,0.308251026574544,0.734988126049583
"1948","lme4QTL, binomial probit","CM084268_1_2706209.1","generation",2,1.30362908547556,0.273241846708846
"1949","lme4QTL, binomial probit","CM084268_1_2706209.1","treatment",1,0.00915523555720926,0.923843062074608
"1950","lme4QTL, binomial probit","CM084268_1_2706209.1","generation * treatment",2,1.71211214545974,0.18243055506175
"1951","lme4QTL, binomial probit","CM084268_1_2717677.1","generation",2,4.85105955937724,0.00851231612752288
"1952","lme4QTL, binomial probit","CM084268_1_2717677.1","treatment",1,2.56356005432912,0.110517105739542
"1953","lme4QTL, binomial probit","CM084268_1_2717677.1","generation * treatment",2,3.95428589352268,0.0202888131171736
"1954","lme4QTL, binomial probit","CM084268_1_2720910.1","generation",2,5.25113260627377,0.00578818346447992
"1955","lme4QTL, binomial probit","CM084268_1_2720910.1","treatment",1,1.53887954866116,0.215857565079251
"1956","lme4QTL, binomial probit","CM084268_1_2720910.1","generation * treatment",2,1.55965717483851,0.212088988046398
"1957","lme4QTL, binomial probit","CM084268_1_2832731.1","generation",2,4.86949357772436,0.00836217340619152
"1958","lme4QTL, binomial probit","CM084268_1_2832731.1","treatment",1,0.0686759064468653,0.793473586975
"1959","lme4QTL, binomial probit","CM084268_1_2832731.1","generation * treatment",2,1.12482698911019,0.326219797094172
"1960","lme4QTL, binomial probit","CM084268_1_2832736.1","generation",2,0.94962809000762,0.388168441912667
"1961","lme4QTL, binomial probit","CM084268_1_2832736.1","treatment",1,3.71204949190979,0.0550666079993573
"1962","lme4QTL, binomial probit","CM084268_1_2832736.1","generation * treatment",2,3.19468619096836,0.0425273756678412
"1963","lme4QTL, binomial probit","CM084268_1_2832740.1","generation",2,0.687997671674478,0.503457028217004
"1964","lme4QTL, binomial probit","CM084268_1_2832740.1","treatment",1,0.0479012088964876,0.826921158603218
"1965","lme4QTL, binomial probit","CM084268_1_2832740.1","generation * treatment",2,1.81998999785851,0.164002171404727
"1966","lme4QTL, binomial probit","CM084268_1_2832742.1","generation",2,0.728515003313672,0.483567887080973
"1967","lme4QTL, binomial probit","CM084268_1_2832742.1","treatment",1,0.580406913532807,0.446815370297793
"1968","lme4QTL, binomial probit","CM084268_1_2832742.1","generation * treatment",2,1.81984452616505,0.164025714579433
"1969","lme4QTL, binomial probit","CM084268_1_3261991.1","generation",2,0.120608856076118,0.886428145587868
"1970","lme4QTL, binomial probit","CM084268_1_3261991.1","treatment",1,3.59141022723414,0.0591431305892212
"1971","lme4QTL, binomial probit","CM084268_1_3261991.1","generation * treatment",2,2.98875197923592,0.0520127170843866
"1972","lme4QTL, binomial probit","CM084268_1_3691150.1","generation",2,1.08627036854673,0.338937579951399
"1973","lme4QTL, binomial probit","CM084268_1_3691150.1","treatment",1,0.493528085639837,0.482960698305084
"1974","lme4QTL, binomial probit","CM084268_1_3691150.1","generation * treatment",2,0.328811244479792,0.720065619006929
"1975","lme4QTL, binomial probit","CM084268_1_3691160.1","generation",2,0.429661017768275,0.651172143822729
"1976","lme4QTL, binomial probit","CM084268_1_3691160.1","treatment",1,0.00874333447261181,0.92557083502131
"1977","lme4QTL, binomial probit","CM084268_1_3691160.1","generation * treatment",2,2.77506900128797,0.0641177446970488
"1978","lme4QTL, binomial probit","CM084268_1_3691704.1","generation",2,0.675581527189059,0.509715305759864
"1979","lme4QTL, binomial probit","CM084268_1_3691704.1","treatment",1,0.511491767047355,0.475109477151175
"1980","lme4QTL, binomial probit","CM084268_1_3691704.1","generation * treatment",2,0.0394057873898094,0.961366029502749
"1981","lme4QTL, binomial probit","CM084268_1_3691710.1","generation",2,0.716024453701748,0.489613368423255
"1982","lme4QTL, binomial probit","CM084268_1_3691710.1","treatment",1,0.6758843080633,0.411730296121314
"1983","lme4QTL, binomial probit","CM084268_1_3691710.1","generation * treatment",2,1.25714386027651,0.286118874867871
"1984","lme4QTL, binomial probit","CM084268_1_3695238.1","generation",2,0.539792344438639,0.583494645359172
"1985","lme4QTL, binomial probit","CM084268_1_3695238.1","treatment",1,1.02383197497171,0.312514329060051
"1986","lme4QTL, binomial probit","CM084268_1_3695238.1","generation * treatment",2,0.480699927813451,0.618876666004018
"1987","lme4QTL, binomial probit","CM084268_1_3697725.1","generation",2,1.99111069975805,0.138536254798077
"1988","lme4QTL, binomial probit","CM084268_1_3697725.1","treatment",1,0.409914097982766,0.522554053092953
"1989","lme4QTL, binomial probit","CM084268_1_3697725.1","generation * treatment",2,2.52794574857934,0.081703880398596
"1990","lme4QTL, binomial probit","CM084268_1_3699581.1","generation",2,0.234096085930907,0.791445624831202
"1991","lme4QTL, binomial probit","CM084268_1_3699581.1","treatment",1,0.0436440769612942,0.834674153105465
"1992","lme4QTL, binomial probit","CM084268_1_3699581.1","generation * treatment",2,1.68116905300633,0.188091776314895
"1993","lme4QTL, binomial probit","CM084268_1_3699708.1","generation",2,1.1612486791923,0.31464793923196
"1994","lme4QTL, binomial probit","CM084268_1_3699708.1","treatment",1,0.0592266038709785,0.807906640513969
"1995","lme4QTL, binomial probit","CM084268_1_3699708.1","generation * treatment",2,0.428463507266003,0.6519499320408
"1996","lme4QTL, binomial probit","CM084268_1_3702289.1","generation",2,1.41160306845473,0.245538655913264
"1997","lme4QTL, binomial probit","CM084268_1_3702289.1","treatment",1,0.307824164804078,0.579476065404139
"1998","lme4QTL, binomial probit","CM084268_1_3702289.1","generation * treatment",2,0.479160109585299,0.619826989083281
"1999","lme4QTL, binomial probit","CM084268_1_3704001.1","generation",2,1.71354671199743,0.182172296181332
"2000","lme4QTL, binomial probit","CM084268_1_3704001.1","treatment",1,0.0182855332023438,0.892535146153699
"2001","lme4QTL, binomial probit","CM084268_1_3704001.1","generation * treatment",2,0.390151747680479,0.67733375792175
"2002","lme4QTL, binomial probit","CM084268_1_3704024.1","generation",2,0.226583153653707,0.79740392773943
"2003","lme4QTL, binomial probit","CM084268_1_3704024.1","treatment",1,2.21462268162774,0.137871166291305
"2004","lme4QTL, binomial probit","CM084268_1_3704024.1","generation * treatment",2,4.02292121291207,0.0189802113105745
"2005","lme4QTL, binomial probit","CM084268_1_4026799.1","generation",2,1.49699480792729,0.225646454487576
"2006","lme4QTL, binomial probit","CM084268_1_4026799.1","treatment",1,0.125851681665419,0.723048451676707
"2007","lme4QTL, binomial probit","CM084268_1_4026799.1","generation * treatment",2,1.8658623849569,0.156745397309004
"2008","lme4QTL, binomial probit","CM084268_1_4036222.1","generation",2,3.31985337572884,0.0376344199935549
"2009","lme4QTL, binomial probit","CM084268_1_4036222.1","treatment",1,0.574230371481664,0.449241184052969
"2010","lme4QTL, binomial probit","CM084268_1_4036222.1","generation * treatment",2,0.109645002984861,0.896191944498133
"2011","lme4QTL, binomial probit","CM084268_1_4550920.1","generation",2,0.964963542367074,0.382302242027715
"2012","lme4QTL, binomial probit","CM084268_1_4550920.1","treatment",1,0.29136946716263,0.589787533679506
"2013","lme4QTL, binomial probit","CM084268_1_4550920.1","generation * treatment",2,2.55232188604964,0.0797721075837948
"2014","lme4QTL, binomial probit","CM084268_1_9292468.1","generation",2,0.969739299722982,0.380493692751433
"2015","lme4QTL, binomial probit","CM084268_1_9292468.1","treatment",1,0.324595608319048,0.569330823805137
"2016","lme4QTL, binomial probit","CM084268_1_9292468.1","generation * treatment",2,1.79883197516464,0.167462405014872
"2017","lme4QTL, binomial probit","CM084268_1_9292474.1","generation",2,1.70740233043693,0.18328103896866
"2018","lme4QTL, binomial probit","CM084268_1_9292474.1","treatment",1,0.482848255695061,0.48773033284321
"2019","lme4QTL, binomial probit","CM084268_1_9292474.1","generation * treatment",2,0.638765652485576,0.528736673356262
"2020","lme4QTL, binomial probit","CM084268_1_14768218.1","generation",2,1.69312926429387,0.185882897640874
"2021","lme4QTL, binomial probit","CM084268_1_14768218.1","treatment",1,2.64949946243924,0.104744535317095
"2022","lme4QTL, binomial probit","CM084268_1_14768218.1","generation * treatment",2,0.0808684577296437,0.922337255378168
"2023","lme4QTL, binomial probit","CM084268_1_18512751.1","generation",2,3.43761969262538,0.0335493615164936
"2024","lme4QTL, binomial probit","CM084268_1_18512751.1","treatment",1,0.112096047548052,0.738029311379316
"2025","lme4QTL, binomial probit","CM084268_1_18512751.1","generation * treatment",2,0.349289489040155,0.705505956268912
"2026","lme4QTL, binomial probit","CM084268_1_18512752.1","generation",2,3.22062729563987,0.0414632209911374
"2027","lme4QTL, binomial probit","CM084268_1_18512752.1","treatment",1,1.03172971886176,0.310658729628213
"2028","lme4QTL, binomial probit","CM084268_1_18512752.1","generation * treatment",2,0.534888898485615,0.586351449227322
"2029","lme4QTL, binomial probit","CM084268_1_18519471.1","generation",2,1.62637211298366,0.198555017239709
"2030","lme4QTL, binomial probit","CM084268_1_18519471.1","treatment",1,0.292433635023343,0.589109398443701
"2031","lme4QTL, binomial probit","CM084268_1_18519471.1","generation * treatment",2,2.14273879859926,0.119316799555905
"2032","lme4QTL, binomial probit","CM084268_1_18519472.1","generation",2,0.782058539001816,0.458492978455716
"2033","lme4QTL, binomial probit","CM084268_1_18519472.1","treatment",1,0.517612518256585,0.472481856525722
"2034","lme4QTL, binomial probit","CM084268_1_18519472.1","generation * treatment",2,4.74873196010059,0.00939653378573214
"2035","lme4QTL, binomial probit","CM084268_1_22040366.1","generation",2,3.27308716731312,0.0393924648352934
"2036","lme4QTL, binomial probit","CM084268_1_22040366.1","treatment",1,0.0859357642198447,0.769633360262085
"2037","lme4QTL, binomial probit","CM084268_1_22040366.1","generation * treatment",2,0.066411011251914,0.935761407097312
"2038","lme4QTL, binomial probit","CM084268_1_22932623.1","generation",2,1.09004059506112,0.337672256656273
"2039","lme4QTL, binomial probit","CM084268_1_22932623.1","treatment",1,0.337900511174163,0.561526755158443
"2040","lme4QTL, binomial probit","CM084268_1_22932623.1","generation * treatment",2,1.12871805433475,0.324963348821456
"2041","lme4QTL, binomial probit","CM084268_1_22932625.1","generation",2,2.84696088096019,0.0597572423202175
"2042","lme4QTL, binomial probit","CM084268_1_22932625.1","treatment",1,0.235361978725974,0.627968132236649
"2043","lme4QTL, binomial probit","CM084268_1_22932625.1","generation * treatment",2,1.9198580138529,0.148616785503801
"2044","lme4QTL, binomial probit","CM084268_1_23612508.1","generation",2,3.26298697079509,0.0397828885315684
"2045","lme4QTL, binomial probit","CM084268_1_23612508.1","treatment",1,1.58765657747158,0.208745220831079
"2046","lme4QTL, binomial probit","CM084268_1_23612508.1","generation * treatment",2,0.314914352525237,0.730118102484731
"2047","lme4QTL, binomial probit","CM084268_1_23612534.1","generation",2,1.71885115889324,0.18122055380678
"2048","lme4QTL, binomial probit","CM084268_1_23612534.1","treatment",1,4.16482149599249,0.0422407008658579
"2049","lme4QTL, binomial probit","CM084268_1_23612534.1","generation * treatment",2,1.00628976800501,0.366934631118936
"2050","lme4QTL, binomial probit","CM084268_1_24030545.1","generation",2,2.10426726175235,0.123922957983247
"2051","lme4QTL, binomial probit","CM084268_1_24030545.1","treatment",1,3.49819761423284,0.0625135402454308
"2052","lme4QTL, binomial probit","CM084268_1_24030545.1","generation * treatment",2,1.33994280132919,0.263589873584942
"2053","lme4QTL, binomial probit","CM084268_1_24031324.1","generation",2,1.7199670287232,0.181020979104801
"2054","lme4QTL, binomial probit","CM084268_1_24031324.1","treatment",1,0.553122701416734,0.457688876590742
"2055","lme4QTL, binomial probit","CM084268_1_24031324.1","generation * treatment",2,2.16073313865321,0.117221942189769
"2056","lme4QTL, binomial probit","CM084268_1_24031433.1","generation",2,0.39378547208876,0.674884053575886
"2057","lme4QTL, binomial probit","CM084268_1_24031433.1","treatment",1,0.13300749858882,0.715618347067991
"2058","lme4QTL, binomial probit","CM084268_1_24031433.1","generation * treatment",2,0.733260257916198,0.481290922931157
"2059","lme4QTL, binomial probit","CM084268_1_28845336.1","generation",2,0.106914790047824,0.898640123471401
"2060","lme4QTL, binomial probit","CM084268_1_28845336.1","treatment",1,0.0681473862433839,0.794251800028804
"2061","lme4QTL, binomial probit","CM084268_1_28845336.1","generation * treatment",2,0.65960595320478,0.517883128339317
"2062","lme4QTL, binomial probit","CM084268_1_28845501.1","generation",2,1.73287201939691,0.178728929152615
"2063","lme4QTL, binomial probit","CM084268_1_28845501.1","treatment",1,1.07269244237172,0.301261373984475
"2064","lme4QTL, binomial probit","CM084268_1_28845501.1","generation * treatment",2,1.18500715720857,0.307323153842612
"2065","lme4QTL, binomial probit","CM084268_1_28845509.1","generation",2,1.95619415679927,0.143387007324683
"2066","lme4QTL, binomial probit","CM084268_1_28845509.1","treatment",1,0.000634867062823305,0.979916717416614
"2067","lme4QTL, binomial probit","CM084268_1_28845509.1","generation * treatment",2,1.0933892098336,0.336552420783418
"2068","lme4QTL, binomial probit","CM084268_1_28845513.1","generation",2,0.645856054705661,0.525018539781812
"2069","lme4QTL, binomial probit","CM084268_1_28845513.1","treatment",1,0.130287120723084,0.718415741038013
"2070","lme4QTL, binomial probit","CM084268_1_28845513.1","generation * treatment",2,0.831528590426471,0.436490991213999
"2071","lme4QTL, binomial probit","CM084268_1_28845522.1","generation",2,2.49734829964921,0.0841955349566711
"2072","lme4QTL, binomial probit","CM084268_1_28845522.1","treatment",1,2.8233889175023,0.0940523460521633
"2073","lme4QTL, binomial probit","CM084268_1_28845522.1","generation * treatment",2,0.821065514147298,0.441054034065743
"2074","lme4QTL, binomial probit","CM084268_1_28845782.1","generation",2,0.824154634103997,0.439701863745986
"2075","lme4QTL, binomial probit","CM084268_1_28845782.1","treatment",1,0.554498906236628,0.457130492764172
"2076","lme4QTL, binomial probit","CM084268_1_28845782.1","generation * treatment",2,1.14154401541217,0.320856183723829
"2077","lme4QTL, binomial probit","CM084268_1_28845816.1","generation",2,1.92420228730216,0.147981545072937
"2078","lme4QTL, binomial probit","CM084268_1_28845816.1","treatment",1,0.288071179447181,0.591899564467399
"2079","lme4QTL, binomial probit","CM084268_1_28845816.1","generation * treatment",2,1.27031518926739,0.282409387826621
"2080","lme4QTL, binomial probit","CM084268_1_28845823.1","generation",2,0.0459528143683438,0.95509446799983
"2081","lme4QTL, binomial probit","CM084268_1_28845823.1","treatment",1,1.4473563046303,0.230002594628956
"2082","lme4QTL, binomial probit","CM084268_1_28845823.1","generation * treatment",2,0.986380345294979,0.374258903090727
"2083","lme4QTL, binomial probit","CM084268_1_28851946.1","generation",2,0.714132709774569,0.490535596670613
"2084","lme4QTL, binomial probit","CM084268_1_28851946.1","treatment",1,0.000624370352277928,0.980083400062284
"2085","lme4QTL, binomial probit","CM084268_1_28851946.1","generation * treatment",2,2.18706510581318,0.114223025311942
"2086","lme4QTL, binomial probit","CM084268_1_28858766.1","generation",2,1.72548884371791,0.180036649488809
"2087","lme4QTL, binomial probit","CM084268_1_28858766.1","treatment",1,2.78522344551469,0.0962922395231045
"2088","lme4QTL, binomial probit","CM084268_1_28858766.1","generation * treatment",2,0.647074279035308,0.524382372129718
"2089","lme4QTL, binomial probit","CM084268_1_37774069.1","generation",2,1.25574671490257,0.286515226116618
"2090","lme4QTL, binomial probit","CM084268_1_37774069.1","treatment",1,0.641647171199813,0.423816689187281
"2091","lme4QTL, binomial probit","CM084268_1_37774069.1","generation * treatment",2,0.674915664789876,0.510053134944998
"2092","lme4QTL, binomial probit","CM084268_1_49533758.1","generation",2,0.247594923707915,0.780852515428303
"2093","lme4QTL, binomial probit","CM084268_1_49533758.1","treatment",1,7.09342265774822,0.00819985557732935
"2094","lme4QTL, binomial probit","CM084268_1_49533758.1","generation * treatment",2,0.224595786785303,0.798987598432162
"2095","lme4QTL, binomial probit","CM084268_1_49719731.1","generation",2,1.05623977472236,0.349188187691683
"2096","lme4QTL, binomial probit","CM084268_1_49719731.1","treatment",1,1.09190798187416,0.296980019065801
"2097","lme4QTL, binomial probit","CM084268_1_49719731.1","generation * treatment",2,0.546592907140794,0.579555752142805
"2098","lme4QTL, binomial probit","CM084268_1_49719742.1","generation",2,1.81737514883239,0.164425879041623
"2099","lme4QTL, binomial probit","CM084268_1_49719742.1","treatment",1,0.0481477665854784,0.826483403682202
"2100","lme4QTL, binomial probit","CM084268_1_49719742.1","generation * treatment",2,0.196741468627561,0.821520181041836
"2101","lme4QTL, binomial probit","CM084268_1_49719767.1","generation",2,2.32096679602431,0.10012728041814
"2102","lme4QTL, binomial probit","CM084268_1_49719767.1","treatment",1,1.72404402384214,0.190284053199255
"2103","lme4QTL, binomial probit","CM084268_1_49719767.1","generation * treatment",2,0.972230025940904,0.379553892560346
"2104","lme4QTL, binomial probit","CM084268_1_49720454.1","generation",2,0.851988282908844,0.427705279746035
"2105","lme4QTL, binomial probit","CM084268_1_49720454.1","treatment",1,2.59332225642688,0.108479153891032
"2106","lme4QTL, binomial probit","CM084268_1_49720454.1","generation * treatment",2,1.0087787889784,0.366029183049497
"2107","lme4QTL, binomial probit","CM084268_1_49720512.1","generation",2,6.86366027750618,0.00123648907550917
"2108","lme4QTL, binomial probit","CM084268_1_49720512.1","treatment",1,0.0806001157585002,0.77670257817761
"2109","lme4QTL, binomial probit","CM084268_1_49720512.1","generation * treatment",2,0.708259476450355,0.493409972726181
"2110","lme4QTL, binomial probit","CM084268_1_49721922.1","generation",2,2.18028669733789,0.114987543129518
"2111","lme4QTL, binomial probit","CM084268_1_49721922.1","treatment",1,0.222894836055842,0.637222928199962
"2112","lme4QTL, binomial probit","CM084268_1_49721922.1","generation * treatment",2,3.95765034982108,0.0202225969468729
"2113","lme4QTL, binomial probit","CM084268_1_49721957.1","generation",2,2.56883450742613,0.0784897112072522
"2114","lme4QTL, binomial probit","CM084268_1_49721957.1","treatment",1,4.88388142836457,0.0279445330906139
"2115","lme4QTL, binomial probit","CM084268_1_49721957.1","generation * treatment",2,0.0364485559047922,0.964212421319676
"2116","lme4QTL, binomial probit","CM084268_1_50200456.1","generation",2,2.13080169552624,0.120727256159303
"2117","lme4QTL, binomial probit","CM084268_1_50200456.1","treatment",1,1.34607371064554,0.246986772546479
"2118","lme4QTL, binomial probit","CM084268_1_50200456.1","generation * treatment",2,0.992981492558606,0.371814297568199
"2119","lme4QTL, binomial probit","CM084268_1_50200472.1","generation",2,0.372488713767063,0.689369639095298
"2120","lme4QTL, binomial probit","CM084268_1_50200472.1","treatment",1,0.130296972250498,0.718405551279101
"2121","lme4QTL, binomial probit","CM084268_1_50200472.1","generation * treatment",2,0.780290586818304,0.45929963450019
"2122","lme4QTL, binomial probit","CM084268_1_50202339.1","generation",2,5.56191498510837,0.00429289183930641
"2123","lme4QTL, binomial probit","CM084268_1_50202339.1","treatment",1,4.42126586574586,0.0364160603856906
"2124","lme4QTL, binomial probit","CM084268_1_50202339.1","generation * treatment",2,1.58908741183556,0.206007737012869
"2125","lme4QTL, binomial probit","CM084268_1_50202371.1","generation",2,0.939632249084856,0.39204083764111
"2126","lme4QTL, binomial probit","CM084268_1_50202371.1","treatment",1,0.988975983370936,0.320879897506856
"2127","lme4QTL, binomial probit","CM084268_1_50202371.1","generation * treatment",2,1.43627050205144,0.239617400657078
"2128","lme4QTL, binomial probit","CM084268_1_50219227.1","generation",2,3.2912030517582,0.0387018382731725
"2129","lme4QTL, binomial probit","CM084268_1_50219227.1","treatment",1,0.0118143102286815,0.91352591154361
"2130","lme4QTL, binomial probit","CM084268_1_50219227.1","generation * treatment",2,0.162233442722484,0.850325212655806
"2131","lme4QTL, binomial probit","CM084268_1_50224896.1","generation",2,0.270282048298356,0.763369692428891
